Age,Country,CountryCode,Player,Position
8 September 1973  ,Saudi Arabia,KSA,Khamis AL OWAYRAN,Midfielder
25 October 1976  ,Saudi Arabia,KSA,Ahmed AL DOSARI,Defender
28 June 1976  ,Saudi Arabia,KSA,Nawaf AL TEMIYAT,Midfielder
21 July 1974  ,Saudi Arabia,KSA,Abdulaziz AL JANOUBI,Defender
19 April 1967  ,Saudi Arabia,KSA,Hamza SALEH,Midfielder
15 October 1973  ,Saudi Arabia,KSA,Hussein AL SADEQ,Goalkeeper
16 February 1974  ,Saudi Arabia,KSA,Tisir AL ANTAIF,Goalkeeper
27 February 1943  ,Saudi Arabia,KSA,PARREIRA Carlos Alberto,Coach
1 February 1957  ,Saudi Arabia,KSA,AL KARASHI Mohamed,Coach
24 July 1958  ,Scotland,SCO,Jim LEIGHTON,Goalkeeper
24 October 1973  ,Scotland,SCO,Jackie McNAMARA,Defender
24 November 1965  ,Scotland,SCO,Tom BOYD,Defender
20 January 1965  ,Scotland,SCO,Colin CALDERWOOD,Defender
7 December 1965  ,Scotland,SCO,Colin HENDRY,Defender
3 December 1964  ,Scotland,SCO,Tosh McKINLAY,Defender
23 November 1966  ,Scotland,SCO,Kevin GALLACHER,Forward
24 September 1971  ,Scotland,SCO,Craig BURLEY,Midfielder
6 December 1965  ,Scotland,SCO,Gordon DURIE,Forward
25 July 1966  ,Scotland,SCO,Darren JACKSON,Forward
31 January 1968  ,Scotland,SCO,John COLLINS,Midfielder
24 February 1970  ,Scotland,SCO,Neil SULLIVAN,Goalkeeper
1 December 1974  ,Scotland,SCO,Simon DONNELLY,Forward
7 August 1969  ,Scotland,SCO,Paul LAMBERT,Midfielder
2 January 1971  ,Scotland,SCO,Scot GEMMILL,Midfielder
10 May 1970  ,Scotland,SCO,David WEIR,Defender
22 April 1969  ,Scotland,SCO,Billy McKINLAY,Midfielder
1 November 1968  ,Scotland,SCO,Matt ELLIOTT,Defender
31 August 1968  ,Scotland,SCO,Derek WHYTE,Defender
16 December 1971  ,Scotland,SCO,Scott BOOTH,Forward
18 July 1968  ,Scotland,SCO,Jonathan GOULD,Goalkeeper
23 October 1973  ,Scotland,SCO,Christian DAILLY,Defender
1 July 1940  ,Scotland,SCO,BROWN Craig,Coach
30 January 1970  ,South Africa,RSA,Hans VONK,Goalkeeper
16 December 1973  ,South Africa,RSA,Themba MNGUNI,Defender
22 March 1969  ,South Africa,RSA,David NYATHI,Defender
26 March 1972  ,South Africa,RSA,Willem JACKSON,Defender
14 March 1974  ,South Africa,RSA,Mark FISH,Defender
28 June 1969  ,South Africa,RSA,Phil MASINGA,Forward
21 May 1977  ,South Africa,RSA,Quinton FORTUNE,Midfielder
22 June 1974  ,South Africa,RSA,Alfred PHIRI,Midfielder
31 October 1972  ,South Africa,RSA,Shaun BARTLETT,Forward
18 December 1965  ,South Africa,RSA,John MOSHOEU,Midfielder
20 October 1969  ,South Africa,RSA,Helman MKHALELE,Midfielder
26 October 1971  ,South Africa,RSA,Brendan AUGUSTINE,Midfielder
7 December 1977  ,South Africa,RSA,Delron BUCKLEY,Midfielder
8 June 1969  ,South Africa,RSA,Jerry SIKHOSANA,Forward
26 June 1967  ,South Africa,RSA,Doctor KHUMALO,Midfielder
16 March 1974  ,South Africa,RSA,Brian BALOYI,Goalkeeper
12 November 1977  ,South Africa,RSA,Benni McCARTHY,Forward
22 December 1968  ,South Africa,RSA,Lebogang MORULA,Midfielder
12 April 1969  ,South Africa,RSA,Lucas RADEBE,Defender
31 March 1975  ,South Africa,RSA,William MOKOENA,Midfielder
11 September 1975  ,South Africa,RSA,Pierre ISSA,Defender
28 December 1973  ,South Africa,RSA,Paul EVANS,Goalkeeper
26 December 1970  ,South Africa,RSA,Simon GOPANE,Goalkeeper
21 March 1955  ,South Africa,RSA,TROUSSIER Philippe,Coach
23 October 1961  ,Spain,ESP,Andoni ZUBIZARRETA,Goalkeeper
6 June 1970  ,Spain,ESP,Albert FERRER,Defender
15 March 1973  ,Spain,ESP,ARANZABAL,Defender
16 September 1968  ,Spain,ESP,Rafael ALKORTA,Defender
19 April 1970  ,Spain,ESP,ABELARDO,Defender
23 March 1968  ,Spain,ESP,Fernando HIERRO,Defender
5 April 1976  ,Spain,ESP,Fernando MORIENTES,Forward
7 January 1974  ,Spain,ESP,Julen GUERRERO,Midfielder
7 June 1968  ,Spain,ESP,PIZZI,Forward
27 June 1977  ,Spain,ESP,RAUL,Forward
26 September 1972  ,Spain,ESP,ALFONSO,Forward
28 December 1971  ,Spain,ESP,SERGI,Defender
18 December 1969  ,Spain,ESP,Santiago CANIZARES,Goalkeeper
21 February 1974  ,Spain,ESP,IVAN CAMPO,Defender
22 May 1969  ,Spain,ESP,AGUILERA,Defender
29 September 1975  ,Spain,ESP,Albert CELADES,Midfielder
5 September 1977  ,Spain,ESP,Joseba ETXEBERRIA,Forward
4 December 1967  ,Spain,ESP,Guillermo AMOR,Midfielder
26 April 1972  ,Spain,ESP,KIKO,Forward
28 July 1966  ,Spain,ESP,Miguel Angel NADAL,Defender
8 May 1970  ,Spain,ESP,LUIS ENRIQUE,Midfielder
8 August 1970  ,Spain,ESP,Jose MOLINA,Goalkeeper
12 March 1950  ,Spain,ESP,CLEMENTE Javier,Coach
15 August 1966  ,Tunisia,TUN,Choukri EL OUAER,Goalkeeper
16 June 1974  ,Tunisia,TUN,Imed BEN YOUNES,Forward
4 February 1968  ,Tunisia,TUN,Sami TRABELSI,Defender
24 October 1967  ,Tunisia,TUN,Mounir BOUKADIDA,Defender
25 January 1977  ,Tunisia,TUN,Hatem TRABELSI,Defender
19 April 1973  ,Tunisia,TUN,Ferid CHOUCHANE,Defender
16 August 1971  ,Tunisia,TUN,Tarek THABET,Defender
15 May 1971  ,Tunisia,TUN,Zoubeir BEYA,Midfielder
7 July 1971  ,Tunisia,TUN,Riadh JELASSI,Forward
7 January 1976  ,Tunisia,TUN,Kais GHODHBANE,Midfielder
16 November 1972  ,Tunisia,TUN,Adel EL SELLIMI,Forward
9 May 1975  ,Tunisia,TUN,Mourad EL MELKI,Forward
8 April 1973  ,Tunisia,TUN,Riadh BOUAZIZI,Midfielder
16 April 1970  ,Tunisia,TUN,Sirajeddine CHIHI,Midfielder
20 November 1972  ,Tunisia,TUN,Skander SOUAYEH,Midfielder
18 December 1967  ,Tunisia,TUN,Radhouane SALHI,Goalkeeper
21 March 1974  ,Tunisia,TUN,CLAYTON,Defender
1 January 1974  ,Tunisia,TUN,Mehdi BEN SLIMANE,Forward
7 March 1973  ,Tunisia,TUN,Faycal BEN AHMED,Midfielder
28 June 1973  ,Tunisia,TUN,Sabri JABALLAH,Defender
8 April 1973  ,Tunisia,TUN,Khaled BADRA,Defender
13 April 1966  ,Tunisia,TUN,Ali BOUMNIJEL,Goalkeeper
1 January 1900  ,Tunisia,TUN,SELMI Ali,Coach
10 July 1946  ,Tunisia,TUN,KASPERCZAK Henryk,Coach
18 May 1971  ,USA,USA,Brad FRIEDEL,Goalkeeper
5 August 1974  ,USA,USA,Frankie HEJDUK,Midfielder
24 December 1973  ,USA,USA,Eddie POPE,Defender
14 September 1970  ,USA,USA,Mike BURNS,Defender
12 May 1961  ,USA,USA,Thomas DOOLEY,Defender
2 December 1968  ,USA,USA,David REGIS,Defender
19 March 1964  ,USA,USA,Roy WEGERLE,Midfielder
28 March 1969  ,USA,USA,Earnie STEWART,Midfielder
23 February 1971  ,USA,USA,Joe Max MOORE,Forward
21 September 1966  ,USA,USA,Tab RAMOS,Midfielder
9 June 1969  ,USA,USA,Eric WYNALDA,Forward
2 May 1968  ,USA,USA,Jeff AGOOS,Defender
16 June 1970  ,USA,USA,Cobi JONES,Midfielder
24 June 1963  ,USA,USA,Preki RADOSAVLJEVIC,Midfielder
2 September 1970  ,USA,USA,Chad DEERING,Midfielder
27 February 1969  ,USA,USA,Juergen SOMMER,Goalkeeper
8 August 1967  ,USA,USA,Marcelo BALBOA,Defender
29 November 1969  ,USA,USA,Kasey KELLER,Goalkeeper
28 June 1973  ,USA,USA,Brian MAISONNEUVE,Midfielder
19 June 1972  ,USA,USA,Brian McBRIDE,Forward
20 July 1973  ,USA,USA,Claudio REYNA,Midfielder
1 June 1970  ,USA,USA,Alexi LALAS,Defender
19 January 1957  ,USA,USA,SAMPSON Steve,Coach
26 March 1973  ,Yugoslavia,YUG,Ivica KRALJ,Goalkeeper
21 September 1971  ,Yugoslavia,YUG,Zoran MIRKOVIC,Defender
11 November 1971  ,Yugoslavia,YUG,Goran DJOROVIC,Defender
16 August 1968  ,Yugoslavia,YUG,Slavisa JOKANOVIC,Midfielder
19 February 1966  ,Yugoslavia,YUG,Miroslav DJUKIC,Defender
8 August 1967  ,Yugoslavia,YUG,Branko BRNOVIC,Defender
30 August 1969  ,Yugoslavia,YUG,Vladimir JUGOVIC,Midfielder
15 September 1966  ,Yugoslavia,YUG,Dejan SAVICEVIC,Midfielder
19 January 1969  ,Yugoslavia,YUG,Predrag MIJATOVIC,Forward
3 March 1965  ,Yugoslavia,YUG,Dragan STOJKOVIC,Midfielder
20 February 1969  ,Yugoslavia,YUG,Sinisa MIHAJLOVIC,Defender
21 November 1967  ,Yugoslavia,YUG,Dragoje LEKOVIC,Goalkeeper
2 January 1971  ,Yugoslavia,YUG,Slobodan KOMLJENOVIC,Defender
27 March 1970  ,Yugoslavia,YUG,Nisa SAVELJIC,Defender
11 September 1968  ,Yugoslavia,YUG,Ljubinko DRULOVIC,Midfielder
13 November 1965  ,Yugoslavia,YUG,Zeljko PETROVIC,Midfielder
2 September 1973  ,Yugoslavia,YUG,Savo MILOSEVIC,Forward
2 October 1969  ,Yugoslavia,YUG,Dejan GOVEDARICA,Midfielder
7 January 1970  ,Yugoslavia,YUG,Miroslav STEVIC,Midfielder
11 September 1978  ,Yugoslavia,YUG,Dejan STANKOVIC,Midfielder
24 February 1977  ,Yugoslavia,YUG,Perica OGNJENOVIC,Forward
18 November 1973  ,Yugoslavia,YUG,Darko KOVACEVIC,Forward
1 July 1946  ,Yugoslavia,YUG,SANTRAC Slobodan,Coach
