CountryCode,MatchesPlayed,Player,RedCards,YellowCards
GER,1,Hans PESSER,1,0
TCH,2,Jan RIHA,1,0
BRA,4,MACHADO,1,0
BRA,4,ZEZE PROCOPIO,1,0
